PROBE_ID	Symbol
ILMN_2230162	FLJ44124
ILMN_1687335	FLNA
ILMN_1664922	FLNB
ILMN_1715748	FLNC
ILMN_1769615	FLRT2
ILMN_2091412	FLT3LG
ILMN_2204876	FLVCR2
ILMN_1764795	FMN2
ILMN_1789639	FMOD
ILMN_1778237	FN1
ILMN_2366463	FN1
ILMN_1675646	FN1
ILMN_1797342	FNBP1
ILMN_2108938	FNBP4
ILMN_2163873	FNDC1
ILMN_1734653	FNDC1
ILMN_1705111	FNDC3A
ILMN_3253456	FNDC3B
ILMN_3178302	FNDC3B
ILMN_1663032	FNDC4
ILMN_1728517	FNTB
ILMN_1790650	FOPNL
ILMN_1751607	FOSB
ILMN_1771841	FOSL1
ILMN_1766650	FOXA1
ILMN_1668052	FOXA2
ILMN_1704418	FOXD1
ILMN_1789400	FOXD2
ILMN_3309468	FOXD2-AS1
ILMN_1680973	FOXF1
ILMN_1674934	FOXF2
ILMN_2082244	FOXK1
ILMN_2106902	FOXN3
ILMN_1681703	FOXO3
ILMN_1844692	FOXO3
ILMN_1712095	FOXO4
ILMN_3307977	FOXO6
ILMN_2250923	FOXP1
ILMN_1682495	FOXP1
ILMN_1880280	FOXP1-IT1
ILMN_1773809	FOXP4
ILMN_1669046	FOXQ1
ILMN_1806667	FRAS1
ILMN_1788213	FRAT2
ILMN_1734696	FRG1
ILMN_1678961	FRMD4A
ILMN_1769282	FRMD6
ILMN_2330787	FRMD6
ILMN_1808707	FSCN1
ILMN_1813490	FSD1
ILMN_1694755	FSD1
ILMN_2376980	FSD1
ILMN_1733781	FSD1
ILMN_1689646	FSD1
ILMN_1700081	FST
ILMN_1712896	FST
ILMN_2201678	FSTL1
ILMN_1683146	FTH1
ILMN_1706013	FTH1P11
ILMN_2134538	FTH1P11
ILMN_2073235	FTH1P12
ILMN_1750278	FTH1P12
ILMN_1746525	FTH1P2
ILMN_2091846	FTH1P2
ILMN_2173835	FTH1P3
ILMN_2234016	FTH1P7
ILMN_1696911	FTH1P8
ILMN_1814823	FTL
ILMN_1740429	FTL
ILMN_2353033	FUBP3
ILMN_1752728	FUCA1
ILMN_2306066	FUS
ILMN_1678862	FUT11
ILMN_2389273	FXR1
ILMN_2235975	FXYD5
ILMN_1768812	FXYD6
ILMN_1686555	FYN
ILMN_1670439	FYTTD1
ILMN_1653711	FZD2
ILMN_1743367	FZD4
ILMN_1659297	FZD6
ILMN_1804351	FZD7
ILMN_1704398	FZD9
ILMN_1691846	G0S2
ILMN_2344455	G3BP1
ILMN_1720422	G3BP2
ILMN_2381753	G3BP2
ILMN_1697559	G6PD
ILMN_2347949	G6PD
ILMN_2410783	GAA
ILMN_1796458	GABARAPL2
ILMN_2046315	GABARAPL2
ILMN_1660718	GABBR2
ILMN_1761147	GABPB1
ILMN_2161007	GABPB2
ILMN_1660973	GAD1
ILMN_2292646	GAD1
ILMN_1718977	GADD45B
ILMN_1651498	GADD45G
ILMN_1682015	GAL
ILMN_1799744	GALC
ILMN_1681984	GALNT10
ILMN_1735157	GALNT12
ILMN_1722524	GALNT14
ILMN_1813104	GALNT15
ILMN_1814606	GALNT2
ILMN_1739297	GALNT4
ILMN_1658575	GALNT5
ILMN_1733847	GALR2
ILMN_1794595	GAMT
ILMN_1756469	GAMT
ILMN_1739441	GANAB
ILMN_1343295	GAPDH
ILMN_1802252	GAPDH
ILMN_2038778	GAPDH
ILMN_1771026	GARS
ILMN_1772910	GAS1
ILMN_2062701	GAS1
ILMN_1779558	GAS6
ILMN_1784749	GAS6
ILMN_1768260	GAS6
ILMN_1745994	GAS7
ILMN_1673682	GATAD2A
ILMN_1809034	GATC
ILMN_1778611	GBAS
ILMN_1789702	GBE1
ILMN_2148785	GBP1
ILMN_1701114	GBP1
ILMN_1782487	GBP1P1
ILMN_1774077	GBP2
ILMN_1725314	GBP3
ILMN_1800602	GCA
ILMN_1725311	GCGR
ILMN_1812759	GCH1
ILMN_2335813	GCH1
ILMN_1694780	GCHFR
ILMN_1734312	GCN1L1
ILMN_1666545	GCNT1
ILMN_1678191	GDF10
ILMN_2188862	GDF15
ILMN_2150175	GDF6
ILMN_1754178	GDI2
ILMN_1701643	GDPD5
ILMN_2367883	GEM
ILMN_1677092	GEM
ILMN_1701724	GET4
ILMN_1778240	GFOD1
ILMN_1656300	GFRA2
ILMN_1810716	GFRA3
ILMN_1686152	GGA2
ILMN_3241953	GGACT
ILMN_1758232	GGCX
ILMN_1681754	GGH
ILMN_2195914	GGH
ILMN_1755909	GID8
ILMN_2220403	GINM1
ILMN_1809590	GINS2
ILMN_1754272	GINS3
ILMN_1807501	GINS4
ILMN_1727087	GJA1
ILMN_1691743	GJD3
ILMN_1725471	GK
ILMN_2393296	GK
ILMN_1736972	GKAP1
ILMN_1766637	GLA
ILMN_1806754	GLDC
ILMN_1754912	GLE1
ILMN_1772261	GLG1
ILMN_1727577	GLI2
ILMN_1769245	GLIPR1
ILMN_1652631	GLIPR2
ILMN_2402600	GLIS3
ILMN_1702177	GLO1
ILMN_1669631	GLRB
ILMN_1737308	GLRX
ILMN_2258268	GLRX2
ILMN_1796165	GLRX5
ILMN_2188722	GLS
ILMN_1736742	GLT25D2
ILMN_1713290	GLT8D1
ILMN_2386891	GLT8D1
ILMN_1796341	GLT8D1
ILMN_1802654	GLT8D2
ILMN_1764380	GLTP
ILMN_1696127	GLTSCR1L
ILMN_1703565	GLTSCR2
ILMN_1713756	GLUD1
ILMN_1711227	GMDS
ILMN_2093674	GMFB
ILMN_1720114	GMNN
ILMN_1804476	GMPPA
ILMN_1729487	GMPR
ILMN_2216157	GNA12
ILMN_1758906	GNA13
ILMN_2176037	GNA13
ILMN_1775762	GNAI2
ILMN_1696003	GNAI3
ILMN_1760320	GNB1
ILMN_1761044	GNB1L
ILMN_1733249	GNB4
ILMN_2129545	GNB4
ILMN_1757074	GNG10
ILMN_1782419	GNG11
ILMN_1673380	GNG12
ILMN_1807925	GNG2
ILMN_1804357	GNG4
ILMN_1701854	GNG5
ILMN_1708414	GNL3L
ILMN_1686235	GNPNAT1
ILMN_1745991	GNRH1
ILMN_1807152	GOLGA1
ILMN_1738821	GOLGA2
ILMN_1733511	GOLGA3
ILMN_1773741	GOLGA5
ILMN_1778673	GOLGA7
ILMN_1712469	GOLGA8A
ILMN_1747935	GOLGB1
ILMN_2186216	GOLIM4
ILMN_1795344	GOLIM4
ILMN_3245116	GOLIM4
ILMN_1708841	GOLPH3
ILMN_1767837	GOLT1B
ILMN_2388585	GOPC
ILMN_1716821	GORASP1
ILMN_1748018	GORASP2
ILMN_1769702	GPAA1
ILMN_1801516	GPC1
ILMN_1651642	GPC2
ILMN_1789502	GPC4
ILMN_1912185	GPC6
ILMN_1805216	GPC6
ILMN_1701111	GPCPD1
ILMN_1694106	GPD1L
ILMN_2384056	GPER
ILMN_1795298	GPER
ILMN_1735438	GPM6B
ILMN_1704665	GPM6B
ILMN_3239426	GPN3
ILMN_1801205	GPNMB
ILMN_2407389	GPNMB
ILMN_1655348	GPR1
ILMN_2107004	GPR1
ILMN_1773059	GPR124
ILMN_1741224	GPR137C
ILMN_1773940	GPR161
ILMN_1748890	GPR176
ILMN_2074477	GPR4
ILMN_2384122	GPR56
ILMN_1804539	GPR89B
ILMN_2116594	GPR89B
ILMN_1689869	GPR89C
ILMN_1696510	GPR89C
ILMN_2352090	GPRC5C
ILMN_1815158	GPS2
ILMN_2139816	GPSM2
ILMN_1662799	GPSM3
ILMN_1684158	GPT2
ILMN_1749662	GPX1
ILMN_1726666	GPX3
ILMN_1726030	GPX7
ILMN_3242038	GPX8
ILMN_1767665	GPX8
ILMN_2065690	GRAMD3
ILMN_1705210	GRASP
ILMN_1669617	GRB10
ILMN_2340919	GRB10
ILMN_2413816	GRB14
ILMN_2405254	GRB7
ILMN_1752965	GREM1
ILMN_2124585	GREM1
ILMN_1678816	GREM2
ILMN_2388669	GRIA3
ILMN_1782043	GRIA3
ILMN_2396697	GRIK2
ILMN_2396702	GRIK2
ILMN_1661376	GRIK2
ILMN_1724250	GRN
ILMN_1806601	GRSF1
ILMN_2142353	GRTP1
ILMN_1665428	GSDMD
ILMN_1807767	GSE1
ILMN_1712748	GSKIP
ILMN_2181883	GSKIP
ILMN_1771964	GSTA4
ILMN_1651800	GSTM4
ILMN_1716979	GSTM4
ILMN_2227573	GSTO1
ILMN_1808196	GSTO1
ILMN_2246548	GSTTP2
ILMN_1792415	GTDC2
ILMN_1737857	GTF2B
ILMN_1748616	GTF2F1
ILMN_2157957	GTF2H1
ILMN_1739497	GTF2H5
ILMN_1680501	GTF2IRD2B
ILMN_1760011	GTF2IRD2B
ILMN_1691578	GTF3C6
ILMN_1748894	GTPBP3
ILMN_1776080	GTPBP6
ILMN_1662086	GUCA1A
ILMN_2211728	GUCA1B
ILMN_1669878	GUSB
ILMN_1747183	GXYLT1
ILMN_2230862	GYG1
ILMN_1684017	GYG2
ILMN_2319424	GYG2
ILMN_1682332	GYPC
ILMN_1668039	GYPC
ILMN_2148527	H19
ILMN_1757467	H1F0
ILMN_1773964	H1FX
ILMN_1708728	H2AFJ
ILMN_1674034	H2AFY
ILMN_1707858	H2AFZ
ILMN_1695706	H3F3B
ILMN_1769705	H3F3C
ILMN_1721136	H6PD
ILMN_2107991	HABP4
ILMN_1792384	HABP4
ILMN_1723414	HACL1
ILMN_1772731	HAGH
ILMN_2379520	HAGH
ILMN_1680987	HAND1
ILMN_2064902	HAND2
ILMN_1678812	HAPLN1
ILMN_2210519	HAPLN1
ILMN_1654319	HAPLN3
ILMN_1715113	HARS2
ILMN_1792978	HAS2
ILMN_1700935	HAS2
ILMN_1725244	HAT1
ILMN_1693905	HAT1
ILMN_1750658	HAX1
ILMN_3240144	HBA1
ILMN_1667796	HBA2
ILMN_2121408	HBEGF
ILMN_1696183	HBQ1
ILMN_1732705	HCFC1
ILMN_1757877	HCFC1R1
ILMN_2318568	HCFC1R1
ILMN_1660923	HCG4
ILMN_1791771	HCK
ILMN_1727402	HCLS1
ILMN_3266186	HDAC7
ILMN_1728521	HDAC7
ILMN_1753745	HDDC2
ILMN_1765621	HDGF
ILMN_1702265	HDHD2
ILMN_1763663	HEATR3
ILMN_3249669	HEATR5A
ILMN_1791106	HEATR6
ILMN_1770667	HECA
ILMN_1706094	HECTD1
ILMN_1726636	HECTD2
ILMN_1666122	HEG1
ILMN_2202423	HELLS
ILMN_1714523	HEPH
ILMN_3199438	HERC2P8
ILMN_1678922	HERC4
ILMN_1770665	HERC4
ILMN_2370160	HERC4
ILMN_1729749	HERC5
ILMN_1654639	HERC6
ILMN_2374159	HERPUD1
ILMN_2374164	HERPUD1
ILMN_2094266	HES2
ILMN_1653466	HES4
ILMN_1694268	HES6
ILMN_1813911	HEXA
ILMN_1806692	HEXB
ILMN_1788203	HEY1
ILMN_1682034	HEY2
ILMN_1654324	HEYL
ILMN_1715994	HGS
ILMN_1662413	HGSNAT
ILMN_1762712	HHEX
ILMN_1652762	HIC2
ILMN_2379788	HIF1A
ILMN_1763260	HIF1A
ILMN_1681283	HIF1A
ILMN_1659990	HILPDA
ILMN_1697820	HINT2
ILMN_1757406	HIST1H1C
ILMN_1716195	HIST1H2BG
ILMN_1658702	HIST1H2BJ
ILMN_1796179	HIST1H2BK
ILMN_1813314	HIST1H2BK
ILMN_2075334	HIST1H4C
ILMN_1751120	HIST1H4H
ILMN_1662359	HIST1H4K
ILMN_1659047	HIST2H2AA3
ILMN_2144426	HIST2H2AA3
ILMN_3242900	HIST2H2AA4
ILMN_1747589	HIST2H2AB
ILMN_1768973	HIST2H2AC
ILMN_1779648	HIST3H2A
ILMN_1745447	HIVEP2
ILMN_2382990	HK1
ILMN_2156172	HK2
ILMN_1723486	HK2
ILMN_2203950	HLA-A
ILMN_1778401	HLA-B
ILMN_1721113	HLA-C
ILMN_1772218	HLA-DPA1
ILMN_1765258	HLA-E
ILMN_1762861	HLA-F
ILMN_2186806	HLA-F
ILMN_1656670	HLA-G
ILMN_2130441	HLA-H
ILMN_1666078	HLA-H
ILMN_2191402	HLCS
ILMN_1792669	HLCS
ILMN_1673820	HLTF
ILMN_1798588	HLTF
ILMN_1726306	HMBS
ILMN_1685954	HMBS
ILMN_1677308	HMCN1
ILMN_2344662	HMGA2
ILMN_1791466	HMGB1
ILMN_2219712	HMGB2
ILMN_1654268	HMGB2
ILMN_1657395	HMGCR
ILMN_1797728	HMGCS1
ILMN_2058141	HMGN2
ILMN_1776879	HMGN2
ILMN_1749799	HMGN5
ILMN_1811392	HMHA1
ILMN_2409220	HMMR
ILMN_1800512	HMOX1
ILMN_1671619	HMX2
ILMN_1790881	HNMT
ILMN_2284744	HNMT
ILMN_1751789	HNMT
ILMN_1815882	HNRNPA1
ILMN_2220283	HNRNPA1P10
ILMN_2125675	HNRNPA1P33
ILMN_1886493	HNRNPA2B1
ILMN_3273854	HNRNPA2B1
ILMN_3178792	HNRNPA2B1
ILMN_1761083	HNRNPA3
ILMN_2335718	HNRNPAB
ILMN_1651262	HNRNPAB
ILMN_1695588	HNRNPC
ILMN_2321451	HNRNPD
ILMN_1751368	HNRNPD
ILMN_3246409	HNRNPH1
ILMN_2101920	HNRNPH1
ILMN_1654920	HNRNPH3
ILMN_3270641	HNRNPH3
ILMN_2378048	HNRNPK
ILMN_3260017	HNRNPK
ILMN_2389582	HNRNPL
ILMN_3192791	HNRNPM
ILMN_2175894	HNRNPR
ILMN_3177285	HNRNPR
ILMN_1743677	HNRNPU
ILMN_2395728	HNRNPUL1
ILMN_1690268	HNRNPUL1
ILMN_3180966	HNRNPUL1
ILMN_1730572	HNRPDL
ILMN_1653432	HNRPDL
ILMN_1671486	HOMER2
ILMN_2346479	HOMER2
ILMN_1741406	HOOK1
ILMN_2316236	HOPX
ILMN_1904054	HOTAIR
ILMN_3239700	HOTAIR
ILMN_1689336	HOXA10
ILMN_1770247	HOXA10
ILMN_1738132	HOXA11
ILMN_3249281	HOXA11-AS
ILMN_1731349	HOXA13
ILMN_1677018	HOXA4
ILMN_1753613	HOXA5
ILMN_1702125	HOXB7
ILMN_1759676	HOXC13
ILMN_1717381	HOXD1
ILMN_1746158	HOXD11
ILMN_1706901	HOXD13
ILMN_1714988	HOXD8
ILMN_1718537	HPS6
ILMN_2092850	HPSE
ILMN_1779547	HPSE
ILMN_1773751	HRAS
ILMN_1655867	HRASLS
ILMN_1738773	HRC
ILMN_2189675	HRCT1
ILMN_2193706	HRK
ILMN_1738237	HS1BP3
ILMN_1692056	HS3ST3A1
ILMN_1708987	HSD11B1L
ILMN_2317457	HSD11B1L
ILMN_1779855	HSD17B6
ILMN_1728048	HSD17B7P2
ILMN_1653042	HSD3B7
ILMN_1787843	HSDL2
ILMN_1687546	HSP90AA1
ILMN_2096116	HSP90B1
ILMN_1676897	HSPA12B
ILMN_1797318	HSPA14
ILMN_1789074	HSPA1A
ILMN_1732468	HSPA4L
ILMN_1773865	HSPA5
ILMN_1806165	HSPA6
ILMN_1674236	HSPB1
ILMN_3236821	HSPB1P1
ILMN_1720710	HSPB3
ILMN_1721283	HSPB6
ILMN_2200836	HSPB7
ILMN_1791280	HSPB8
ILMN_1803775	HSPE1
ILMN_1712888	HSPH1
ILMN_1664303	HTATIP2
ILMN_1674285	HTATSF1P2
ILMN_1676563	HTRA1
ILMN_1747204	HTRA2
ILMN_1785574	HTRA2
ILMN_1667432	HYAL3
ILMN_1706660	HYI
ILMN_2217329	IAH1
ILMN_1733956	IARS
ILMN_1675669	IBTK
ILMN_1814787	ICA1
ILMN_2365569	ICA1
ILMN_2212763	ICAM3
ILMN_1709882	ICK
ILMN_1664861	ID1
ILMN_1665832	ID1
ILMN_2086095	ID2
ILMN_1793990	ID2
ILMN_1732296	ID3
ILMN_1755075	IDI1
ILMN_1682717	IER3
ILMN_1755620	IER5L
ILMN_2348268	IFFO1
ILMN_3236367	IFFO2
ILMN_1710937	IFI16
ILMN_2058782	IFI27
ILMN_3272500	IFI27L1
ILMN_1709626	IFI27L1
ILMN_1740319	IFI27L2
ILMN_3238560	IFI27L2
ILMN_1807277	IFI30
ILMN_1745374	IFI35
ILMN_1760062	IFI44
ILMN_2347798	IFI6
ILMN_1687384	IFI6
ILMN_1781373	IFIH1
ILMN_1739428	IFIT2
ILMN_1673352	IFITM2
ILMN_1805750	IFITM3
ILMN_3245702	IFNE
ILMN_1734781	IFNE
ILMN_2097997	IFNE
ILMN_1764964	IFNGR2
ILMN_2405324	IFNLR1
ILMN_1742379	IFT122
ILMN_2366177	IFT122
ILMN_1784178	IFT172
ILMN_1746492	IFT27
ILMN_1756877	IFT43
ILMN_2063500	IFT52
ILMN_1811636	IFT57
ILMN_1655504	IFT81
ILMN_1669366	IFT88
ILMN_2139396	IGDCC4
ILMN_2056087	IGF1
ILMN_1675048	IGF1R
ILMN_2413956	IGF2
ILMN_1702447	IGF2BP2
ILMN_1725193	IGFBP2
ILMN_1746085	IGFBP3
ILMN_2396875	IGFBP3
ILMN_1665865	IGFBP4
ILMN_1750324	IGFBP5
ILMN_2132982	IGFBP5
ILMN_1669362	IGFBP6
ILMN_2062468	IGFBP7
ILMN_1685854	IGIP
ILMN_1679299	IGSF1
ILMN_1704675	IGSF1
ILMN_1704353	IGSF3
ILMN_2396546	IGSF3
ILMN_1701402	IKBIP
ILMN_2324994	IKBIP
ILMN_2324989	IKBIP
ILMN_1755024	IKBKE
ILMN_1707308	IKBKG
ILMN_1664912	IL11RA
ILMN_1720024	IL11RA
ILMN_1671353	IL12A
ILMN_1768505	IL13RA1
ILMN_1688722	IL13RA2
ILMN_1724181	IL15
ILMN_1753823	IL17D
ILMN_1810584	IL1R1
ILMN_1684349	IL2RB
ILMN_1809099	IL33
ILMN_1699651	IL6
ILMN_1849013	IL6ST
ILMN_1797861	IL6ST
ILMN_2342579	IL7R
ILMN_2364376	ILK
ILMN_2358980	ILK
ILMN_1684647	ILKAP
ILMN_3236536	IMMP1L
ILMN_1782579	IMMT
ILMN_1733696	IMP3
ILMN_1758811	IMPA1
ILMN_1696311	IMPAD1
ILMN_1676515	IMPDH1
ILMN_1673704	INA
ILMN_2393450	INF2
ILMN_2085722	ING2
ILMN_1671265	ING2
ILMN_1811767	INHBE
ILMN_1730294	INO80C
ILMN_1777644	INPP5J
ILMN_1728426	INPPL1
ILMN_1666966	INS
ILMN_1793474	INSIG1
ILMN_1686989	INSIG1
ILMN_1676629	INSIG2
ILMN_1797668	INSM1
ILMN_2317463	INTS1
ILMN_1679483	INTS10
ILMN_1725169	INTS12
ILMN_1756086	INTS3
ILMN_3185709	IP6K2
ILMN_2328835	IP6K2
ILMN_1683328	IP6K2
ILMN_2166384	IPO5
ILMN_1789106	IPP
ILMN_1654598	IQCA1
ILMN_2081883	IQCK
ILMN_1803819	IQGAP1
ILMN_1769433	IQGAP2
ILMN_1708375	IRF1
ILMN_2394561	IRF2BP2
ILMN_1804396	IRF2BPL
ILMN_1759232	IRS1
ILMN_1811468	IRX3
ILMN_1684108	IRX4
ILMN_1758705	IRX6
ILMN_2219556	ISCA1
ILMN_2136635	ISCA2
ILMN_2054019	ISG15
ILMN_1659913	ISG20
ILMN_1763390	ISL1
ILMN_1747593	ISLR
ILMN_1673609	ISLR
ILMN_1711009	ISLR
ILMN_2405264	ISM2
ILMN_1764861	ISOC1
ILMN_1701244	ITFG2
ILMN_1810055	ITFG3
ILMN_1802411	ITGA1
ILMN_1651343	ITGA11
ILMN_2406084	ITGA11
ILMN_1665792	ITGA2
ILMN_1685397	ITGA3
ILMN_1792679	ITGA5
ILMN_2169439	ITGAV
ILMN_1723467	ITGB1
ILMN_1714820	ITGB1
ILMN_2383934	ITGB1
ILMN_1784454	ITGB1
ILMN_1692790	ITGB3BP
ILMN_1668374	ITGB5
ILMN_2311166	ITGB5
ILMN_1796755	ITGB5
ILMN_1777519	ITGB7
ILMN_1653719	ITGBL1
ILMN_2076600	ITM2A
ILMN_2366041	ITM2C
ILMN_1680453	ITM2C
ILMN_1715674	ITPK1
ILMN_1776516	ITPKA
ILMN_1700432	ITPKB
ILMN_1805192	ITPRIP
ILMN_3239181	ITPRIP
ILMN_1751034	ITPRIPL2
ILMN_1718769	ITSN1
ILMN_1724207	IVD
ILMN_1764729	JAG2
ILMN_2399523	JAG2
ILMN_1793384	JAK1
ILMN_1672350	JAM2
ILMN_1769575	JAM3
ILMN_1764177	JARID2
ILMN_1682727	JAZF1
ILMN_1747205	JDP2
ILMN_3249366	JMJD8
ILMN_1687921	JMJD8
ILMN_1693985	JPH1
ILMN_1676247	JPH2
ILMN_1717519	JPH2
ILMN_1688801	JPH3
ILMN_1806023	JUN
ILMN_2086077	JUNB
ILMN_1733811	JUP
ILMN_1750373	KAL1
ILMN_1773427	KANK1
ILMN_1716089	KANK2
ILMN_3241744	KANK3
ILMN_3241554	KANK4
ILMN_1776936	KANK4
ILMN_3187852	KANSL3
ILMN_1745217	KANSL3
ILMN_3243142	KAT2B
ILMN_1722533	KATNAL1
ILMN_1684755	KAZALD1
ILMN_1784630	KBTBD11
ILMN_1743662	KBTBD3
ILMN_1716272	KBTBD8
ILMN_1673769	KCNG1
ILMN_1891067	KCNH1
ILMN_1744403	KCNIP3
ILMN_1800179	KCNJ4
ILMN_1735779	KCNJ8
ILMN_2071641	KCNK1
ILMN_1718863	KCNK1
ILMN_1711988	KCNK12
ILMN_2376953	KCNK2
ILMN_1765990	KCNK2
ILMN_1701173	KCNK6
ILMN_2297765	KCNMA1
ILMN_1652065	KCNMB1
ILMN_3248707	KCNQ1OT1
ILMN_1703500	KCNQ2
ILMN_1761903	KCNS1
ILMN_2067596	KCNS2
ILMN_2175112	KCNS3
ILMN_2175114	KCNS3
ILMN_1719064	KCTD10
ILMN_1777513	KCTD11
ILMN_1742332	KCTD12
ILMN_1786843	KCTD13
ILMN_1786326	KCTD15
ILMN_1718900	KCTD2
ILMN_1803476	KCTD20
ILMN_1809708	KCTD21
ILMN_1800220	KCTD3
ILMN_2146372	KCTD6
ILMN_1800942	KCTD6
ILMN_1653612	KCTD9
ILMN_1651557	KDELC2
ILMN_2130411	KDELR1
ILMN_1724293	KDELR2
ILMN_1722820	KDELR3
ILMN_1713901	KDELR3
ILMN_1706539	KDM3B
ILMN_1755727	KDM5B
ILMN_3241164	KDSR
ILMN_2163070	KHDC1
ILMN_2076640	KHDRBS1
ILMN_1665483	KIAA0020
ILMN_2285996	KIAA0101
ILMN_1762990	KIAA0141
ILMN_2226917	KIAA0247
ILMN_1659845	KIAA0355
ILMN_1847822	KIAA0368
ILMN_1753426	KIAA0556
ILMN_1680010	KIAA0753
ILMN_1690484	KIAA0895
ILMN_1782222	KIAA1033
ILMN_2355033	KIAA1147
ILMN_1813704	KIAA1199
ILMN_1776121	KIAA1211L
ILMN_3243366	KIAA1211L
ILMN_1706960	KIAA1217
ILMN_1813100	KIAA1244
ILMN_1652371	KIAA1324L
ILMN_3244574	KIAA1430
ILMN_1668619	KIAA1467
ILMN_1653836	KIAA1549L
ILMN_1805992	KIAA1598
ILMN_2174380	KIAA1804
ILMN_1686562	KIF13B
ILMN_1808071	KIF14
ILMN_1759330	KIF1A
ILMN_1743034	KIF1B
ILMN_1712452	KIF20B
ILMN_1681249	KIF21A
ILMN_2055330	KIF26B
ILMN_2212999	KIF5C
ILMN_2222008	KIFC1
ILMN_1803018	KIFC2
ILMN_2341595	KITLG
ILMN_1808508	KITLG
ILMN_2352077	KL
ILMN_1654653	KLC1
ILMN_1726901	KLC1
ILMN_1702738	KLC3
ILMN_2258363	KLC4
ILMN_1735930	KLF2
ILMN_1735014	KLF6
ILMN_1737406	KLF6
ILMN_1741204	KLHDC2
ILMN_2140510	KLHL13
ILMN_1705390	KLHL22
ILMN_1678671	KLHL24
ILMN_1780663	KLHL30
ILMN_1693471	KLHL35
ILMN_1727134	KLHL42
ILMN_1706687	KLHL5
ILMN_2342437	KLHL5
ILMN_1664466	KLHL9
ILMN_1663787	KLK3
ILMN_1795431	KLRAP1
ILMN_1658399	KLRG1
ILMN_2141807	KNSTRN
ILMN_1652008	KNSTRN
ILMN_1721868	KPNA2
ILMN_1664756	KPNA4
ILMN_1703949	KPNB1
ILMN_3239060	KRBA1
ILMN_1710768	KRBOX4
ILMN_1745620	KRCC1
ILMN_2091375	KRCC1
ILMN_1736760	KRT16
ILMN_1666845	KRT17
ILMN_1730777	KRT19
ILMN_1770228	KRT34
ILMN_2163723	KRT7
ILMN_1801442	KRT81
ILMN_2178226	KRT86
ILMN_2209260	KRTAP1-3
ILMN_1707652	KRTAP1-5
ILMN_1658802	KRTCAP2
ILMN_1723211	L2HGDH
ILMN_2053281	L3HYPDH
ILMN_1667374	L3HYPDH
ILMN_1703335	LACTB
ILMN_1696434	LAMA1
ILMN_1788019	LAMA2
ILMN_2339266	LAMA2
ILMN_2140059	LAMA4
ILMN_1795442	LAMA4
ILMN_1773567	LAMA5
ILMN_1658709	LAMB1
ILMN_2214790	LAMB1
ILMN_1810852	LAMC1
ILMN_1688642	LAMC3
ILMN_1782292	LAMP1
ILMN_2279961	LAMP2
ILMN_1752351	LAMP2
ILMN_1917290	LAMP2
ILMN_2170814	LAMP3
ILMN_1756352	LAMTOR2
ILMN_3236928	LAMTOR2
ILMN_1779735	LAMTOR4
ILMN_2220518	LAMTOR5
ILMN_2081988	LANCL1
ILMN_1708009	LANCL2
ILMN_1745110	LAPTM4A
ILMN_1663401	LARP6
ILMN_1752810	LARP6
ILMN_1665909	LASP1
ILMN_1716397	LAYN
ILMN_2315979	LBH
ILMN_2244009	LBH
ILMN_1815102	LCAT
ILMN_1800697	LDB2
ILMN_1807106	LDHA
ILMN_3249748	LDHA
ILMN_3251145	LDHA
ILMN_2053415	LDLR
ILMN_1788250	LDOC1
ILMN_1691425	LDOC1L
ILMN_1717557	LECT2
ILMN_2213136	LEF1
ILMN_1679185	LEF1
ILMN_2207505	LEP
ILMN_1664294	LEPRE1
ILMN_1657373	LEPREL1
ILMN_1705682	LEPREL2
ILMN_1655663	LEPREL4
ILMN_1661537	LEPROT
ILMN_1663080	LFNG
ILMN_1723978	LGALS1
ILMN_1803788	LGALS3
ILMN_1673548	LGALSL
ILMN_1767900	LGI2
ILMN_1807016	LHX2
ILMN_1715189	LHX6
ILMN_2373073	LIG4
ILMN_2406132	LILRB3
ILMN_1704369	LIMA1
ILMN_2139761	LIMCH1
ILMN_1797362	LIMK1
ILMN_1675387	LIMS1
ILMN_1760493	LIMS2
ILMN_1724062	LIN54
ILMN_2137084	LIN9
ILMN_2143795	LINC00152
ILMN_3220934	LINC00152
ILMN_3297789	LINC00161
ILMN_2052135	LINC00312
ILMN_1690703	LINC00478
ILMN_2283814	LINC00478
ILMN_3234142	LINC00623
ILMN_3236970	LINC00667
ILMN_1718063	LIPA
ILMN_2189027	LIPG
ILMN_1713934	LITAF
ILMN_1708098	LIX1L
ILMN_1715814	LMAN1
ILMN_1764522	LMBR1
ILMN_1754969	LMCD1
ILMN_1668249	LMF1
ILMN_1716056	LMF2
ILMN_1737394	LMNA
ILMN_1696749	LMNA
ILMN_1708101	LMNB2
ILMN_1800078	LMO2
ILMN_1703487	LMO4
ILMN_1770479	LMO7
ILMN_1680948	LMOD1
ILMN_1785703	LMOD3
ILMN_3253857	LOC100127971
ILMN_3246766	LOC100132247
ILMN_1904135	LOC100132352
ILMN_3246722	LOC100134259
ILMN_3249658	LOC100134868
ILMN_3246910	LOC100190986
ILMN_1821531	LOC100288798
ILMN_1820244	LOC100506668
ILMN_1887987	LOC100507632
ILMN_3240226	LOC155060
ILMN_1906187	LOC283070
ILMN_2278433	LOC285074
ILMN_1861057	LOC338620
ILMN_2082893	LOC440157
ILMN_3243664	LOC440353
ILMN_1675258	LOC441268
ILMN_3247645	LOC550643
ILMN_2125747	LOC606724
